"UniqueID","saline_pixel_count","saline_area_m2"
"OD_6_03049400",0,0
"OD_6_03049500",0,0
"OD_6_03049600",0,0
"OD_6_02586000",0,0
"OD_6_03049900",0,0
"OD_6_03609000",0,0
"OD_6_03049700",0,0
"OD_6_03049800",0,0
"OD_6_03050000",0,0
"OD_6_03050200",0,0
"OD_6_03050100",0,0
"OD_6_03051200",1,900
"OD_6_03050300",0,0
"OD_6_03050400",0,0
"OD_6_03605900",0,0
"OD_6_03050600",0,0
"OD_6_03075600",0,0
"OD_6_03050500",0,0
"OD_6_03606000",0,0
"OD_6_03075700",0,0
"OD_6_03050800",0,0
"OD_6_03051100",0,0
"OD_6_03051000",0,0
"OD_6_03051400",0,0
"OD_6_03050700",0,0
"OD_6_03606600",0,0
"OD_6_03607800",0,0
"OD_6_03052100",0.159094333648682,143.184900283813
"OD_6_03051300",0,0
"OD_6_03051600",0,0
"OD_6_03609600",0,0
"OD_6_03050900",0,0
"OD_6_03051900",1,900
"OD_6_03051700",0,0
"OD_6_03075800",0,0
"OD_6_03051500",1,900
"OD_6_03052900",0,0
"OD_6_03051800",0,0
"OD_6_03050700",0,0
"OD_6_03052600",0,0
"OD_6_03052000",0,0
"OD_6_03052800",0,0
"OD_6_03052400",0,0
"OD_6_03052300",0,0
"OD_6_03052200",0,0
"OD_6_03052700",1,900
"OD_6_03076100",0,0
"OD_6_03053000",0,0
"OD_6_03052500",0,0
"OD_6_03053200",2,1800
"OD_6_03053100",1,900
"OD_6_03053500",0,0
"OD_6_03076000",2,1800
"OD_6_03053700",0,0
"OD_6_03050700",0,0
"OD_6_03053600",0,0
"OD_6_03076300",6,5400
"OD_6_03075900",0,0
"OD_6_03053400",0,0
"OD_6_03052200",0,0
"OD_6_03053300",1,900
"OD_6_03076400",3,2700
"OD_6_03054400",6,5400
"OD_6_03076200",0,0
"OD_6_03054500",5.70952939987183,5138.57645988464
"OD_6_03053900",0,0
"OD_6_03054200",0,0
"OD_6_03077600",2,1800
"OD_6_03054100",0,0
"OD_6_03054300",0,0
"OD_6_03054000",0,0
"OD_6_03076500",8.29047012329102,7461.42311096191
"OD_6_03077400",0,0
"OD_6_03054600",0,0
"OD_6_03053800",0,0
"OD_6_03616600",0,0
"OD_6_03055600",0,0
"OD_6_03077500",0,0
"OD_6_03060700",0,0
"OD_6_03054700",0,0
"OD_6_03616700",0,0
"OD_6_03077100",0,0
"OD_6_03077200",2,1800
"OD_6_03055100",1,900
"OD_6_03060800",0,0
"OD_6_03054900",0,0
"OD_6_03077300",0,0
"OD_6_03055000",0,0
"OD_6_03076600",0,0
"OD_6_03055400",0,0
"OD_6_03060900",0,0
"OD_6_03077000",0,0
"OD_6_03076700",0.302498042583466,272.248238325119
"OD_6_03055500",0,0
"OD_6_03054800",0,0
"OD_6_03055200",0,0
"OD_6_03055700",0,0
"OD_6_03060400",1,900
"OD_6_03076900",3.69750189781189,3327.7517080307
"OD_6_03056400",0,0
"OD_6_03078500",0,0
"OD_6_03078000",0,0
"OD_6_03055300",0,0
"OD_6_03056900",0,0
"OD_6_03076800",0,0
"OD_6_03056800",0,0
"OD_6_03060200",0,0
"OD_6_03056500",0,0
"OD_6_03057000",0,0
"OD_6_03056300",0,0
"OD_6_03056200",0,0
"OD_6_03078400",0,0
"OD_6_03079100",0,0
"OD_6_03056700",0,0
"OD_6_03077900",0,0
"OD_6_03060500",0,0
"OD_6_03078600",0,0
"OD_6_03077700",0,0
"OD_6_03056100",0,0
"OD_6_03078100",0,0
"OD_6_03079200",6,5400
"OD_6_03055800",0,0
"OD_6_03056600",0,0
"OD_6_03060300",0,0
"OD_6_03078600",0,0
"OD_6_03079000",0,0
"OD_6_03078200",0,0
"OD_6_03077800",0,0
"OD_6_03057100",0,0
"OD_6_03079300",5,4500
"OD_6_03060600",0,0
"OD_6_03062000",1,900
"OD_6_03056000",0,0
"OD_6_03078300",0,0
"OD_6_03078800",0,0
"OD_6_03078700",0,0
"OD_6_03055900",0,0
"OD_6_03062300",0,0
"OD_6_03079600",0,0
"OD_6_03061500",1,900
"OD_6_03079900",0,0
"OD_6_03080200",2,1800
"OD_6_03057400",1,900
"OD_6_03061900",5,4500
"OD_6_03057300",1,900
"OD_6_03079700",0,0
"OD_6_03061200",0,0
"OD_6_03078900",2,1800
"OD_6_03057700",0,0
"OD_6_03057200",0,0
"OD_6_03062200",0,0
"OD_6_03062400",0,0
"OD_6_03061100",0,0
"OD_6_03062500",0,0
"OD_6_03079800",0,0
"OD_6_03062100",0,0
"OD_6_03061300",0,0
"OD_6_03058000",0,0
"OD_6_03061600",0,0
"OD_6_03080000",0,0
"OD_6_03079400",0,0
"OD_6_03080100",7,6300
"OD_6_03074900",1,900
"OD_6_03061400",0,0
"OD_6_03062900",6,5400
"OD_6_03058100",0,0
"OD_6_03062600",1,900
"OD_6_03057900",0,0
"OD_6_03061800",0,0
"OD_6_03061700",0,0
"OD_6_03063400",0,0
"OD_6_03058600",0,0
"OD_6_03064500",0,0
"OD_6_03057500",1,900
"OD_6_03079500",0,0
"OD_6_03080900",1,900
"OD_6_03081500",0.863508403301239,777.157562971115
"OD_6_03062700",0,0
"OD_6_03057800",0,0
"OD_6_03062800",0,0
"OD_6_03063500",0,0
"OD_6_03082100",3,2700
"OD_6_03057600",0.0279425494372845,25.148294493556
"OD_6_03782300",0,0
"OD_6_03063300",0,0
"OD_6_03082000",39.166187286377,35249.5685577393
"OD_6_03782600",0,0
"OD_6_03063900",0,0
